228194,262517,0.35835737
502743,287304,0.46211717
290331,432466,0.46211717
293732,255306,0.46211717
293737,206813,0.46211717
306044,335034,1
2147483647,497832,1
207041,201535,-1
245622,204549,1
269225,201535,-1
252302,345500,-1
405503,263801,0.99998766
257170,431231,0.46211717
216193,328146,0.7615941
200118,260251,0.7039056
269225,238863,0.35835737
293732,247734,0.46211717
315654,322084,0.12435301
722964356,210512,0.46211717
368792,315231,1
261183,206813,1
333004,253067,1
293732,262517,0.7615941
265810,245729,0.90514827
468355,496218,0.98955977
293737,2147483647,1
448540,297051,0.7615941
228194,260251,0.46211717
210284,437453,-0.90514827
221034,341013,0.46211717
204549,537940,0.46211717
317816,380175,0.7039056
448540,394444,0.99999976
405503,537984,0.7615941
405503,432466,0.9950548
207041,342454,0.35835737
461831,260251,0.9540453
317816,477280,0.35835737
257888,331779,0.46211717
301950,290046,1
2147483647,572346,0.9999942
315654,515741,0.9640276
210284,505248,0.99817795
255170,216631,1
317816,290046,1
350814,204506,1
368792,431231,-0.90514827
253067,262893,0.46211717
200118,405503,1
406551,257170,0.35835737
249990,2147483647,1
316708,367823,0.46211717
285935,301950,0.46211717
353392,292331,1
200338,722964356,0.982845
374388,201535,0.55459976
304628,238863,1
491968,350814,0.46211717
255170,262760,0.7615941
221034,572346,0.35835737
315231,241261,0.99999976
200118,255573,0.63514894
290331,534862,0.55459976
257170,237147,0.46211717
293732,243427,0.46211717
408214,262868,0.99817795
257888,216631,1
534862,210284,1
257170,676295,0.46211717
553461,200338,1
304047,2147483647,1
341013,204506,0.98955977
236269,269225,1
405503,480167,1
200338,329733,1
488978,2147483647,-0.7615942
315491,335034,0.9640276
441052,205068,-1
255170,448540,0.46211717
293732,261565,0.99999833
256079,263801,0.46211717
210284,405503,1
285935,454240,0.46211717
252302,258810,0.9997533
533229,394444,0.46211717
552070,2147483647,1
441052,258810,0.35835737
257170,263801,1
200338,297266,0.46211717
518672,552070,0.9540453
210284,307076,0.8482836
240005,722964356,-1
222705,432466,1
252302,239956,0.35835737
205068,432466,0.99999976
333004,238863,0.35835737
204549,394444,1
205464,236396,0.46211717
448540,255306,0.46211717
256079,484939,0.46211717
533229,461941,0.99999547
464639,485732,0.9640276
342566,253067,0.7615941
256079,346410,-0.46211714
390117,240005,0.35835737
379162,427756,0.99999547
204549,257888,0.90514827
228194,356976,0.46211717
302444,241223,0.90514827
269225,307985,0.46211717
216482,281871,1
289843,260251,0.99999994
204549,238863,0.9866143
382219,447780,0.982845
289843,200338,1
265810,315654,1
2147483647,367823,1
301950,370747,0.46211717
255573,295723,1
494303,500873,1
364668,566252,1
236269,253067,0.7615941
216482,383444,0.9540453
361052,210284,0.46211717
238863,335034,1
257170,534862,0.46211717
242779,257170,0.7615941
500873,518672,1
287304,335034,1
533229,1871810436,0.24491866
204549,233804,0.997661
216482,260251,0.46211717
200338,393730,0.97187275
610716,241850,0.46211717
257888,525533,0.46211717
304628,1183289220,0.87982666
307076,304701,0.46211717
315231,260251,1
261183,341013,1
257170,515741,1
441052,222705,0.46211717
434487,353392,-0.12435301
2147483647,719409,1
501797,372200,0.9866143
243427,307076,0.7615941
537677,262868,1
252302,263801,-1
2147483647,369121,1
441052,255170,0.7615941
287304,289843,1
341013,269225,0.46211717
315231,393717,0.99968314
209160,262760,0.46211717
553461,365973,0.46211717
257170,342566,0.46211717
618131,204506,0.46211717
295723,295415,0.46211717
201535,236289,0.46211717
217293,309565,1
257170,313448,0.7615941
553461,201535,0.90514827
315231,393730,0.46211717
515760,2147483647,1
236323,434487,0.46211717
285935,304628,0.7615941
768511876,253067,0.46211717
317816,413619,0.7615941
257170,392967,0.46211717
273948,523809,0.46211717
317816,263801,0.90514827
315654,290046,0.12435301
289843,537677,0.46211717
201730,465284,1
263456,370747,0.35835737
205464,295491,1
257170,497832,1
281871,255370,1
368792,476885,-0.46211714
293737,302444,0.46211717
236269,480167,1
201730,515741,1
277804,412843,0.63514894
255170,317816,1
501797,210284,0.90514827
238863,241261,0.90514827
257170,286982,0.9866143
210284,297051,0.99999255
1183289220,262760,1
537984,295723,1
263456,278727,0.35835737
345500,222705,0.99998766
256079,295723,0.7615941
482209,465411,0.9961465
406551,241850,0.9640276
335034,241261,0.99999994
200338,405503,1
221034,356976,0.7615941
503848,1227394948,0.7615941
221034,200338,0.90514827
248235,618131,0.7615941
553461,307076,0.87982666
693526,459085,0.46211717
487485,482209,0.9866143
328146,2147483647,1
589583,345500,0.35835737
227427,276597,0.46211717
293732,236323,0.46211717
210284,290331,1
451554,678581,0.35835737
434487,200118,1
380461,309565,1
390117,325865,0.35835737
236269,394444,0.99999976
295723,240005,0.99992925
480167,210512,0.46211717
200338,205068,0.99999976
209160,304701,-0.46211714
368792,522508,0.90514827
316708,236269,0.46211717
200338,257170,1
317816,241362,1
216482,719323,0.46211717
200522,432466,0.7615941
295491,237147,0.46211717
293737,210284,0.9969976
261183,515760,0.35835737
394444,278727,0.9540453
210512,405503,0.46211717
485412,228194,0.35835737
301967,480167,0.7615941
393717,335034,0.9640276
204549,573408,0.46211717
342454,257170,0.94137555
406551,262868,0.7615941
537984,461831,1
281871,301950,1
205068,223618,0.46211717
480167,722964356,0.46211717
434487,261565,1
205068,262760,0.99185973
380175,324185,0.35835737
491968,253067,0.9999992
304628,241261,1
204622,573408,1
256079,200396,1
257888,566252,0.46211717
308851,293732,-1
515741,257170,1
207041,301950,0.7039056
345500,394444,1
204549,261565,1
249990,365973,0.9950548
553461,390117,0.35835737
248235,210284,0.982845
200396,237147,0.46211717
210512,210284,0.7615941
306044,204506,0.90514827
693526,566252,1
210284,540403,0.9969976
432466,216631,0.7615941
533229,383444,0.9999571
553461,372200,1
255181,451554,0.46211717
368792,277804,0.982845
240005,372200,0.9640276
238863,307076,0.8482836
241261,523809,1
221034,204549,0.46211717
317816,306044,0.46211717
2147483647,592568,1
253067,342454,0.63514894
295491,204549,1
461941,295723,0.46211717
293732,210284,1
249990,383444,0.12435301
536828,200338,0.9993293
316708,210284,1
379162,335034,1
265810,295723,0.46211717
461876,262760,1
298974,228194,0.90514827
465284,719317,1
380461,261565,1
719317,1183289220,0.90514827
200338,284943,0.46211717
253067,335034,1
405503,289843,0.99999934
2147483647,390208,0.46211717
589583,572346,0.9253462
437453,2147483647,1
255170,277804,0.99365467
408214,343409,0.7615941
221034,261565,0.7039056
228194,532852,0.12435301
2147483647,241362,1
252302,245622,0.55459976
200338,281361,0.46211717
221034,491968,0.7039056
207041,383444,0.809301
289843,284327,0.46211717
200522,253067,0.90514827
450802,488060,0.9253462
2147483647,459085,1
277804,204622,0.35835737
477400,2147483647,1
302444,210512,0.7615941
345500,335034,1
461831,206813,0.7039056
257170,386469,0.90514827
366662,217293,0.12435301
200118,451867,0.46211717
499950,485732,0.7615941
210284,483904,0.809301
290331,307985,0.46211717
277804,257170,1
2147483647,293732,1
499950,487718,0.99185973
523809,216631,1
282884,261183,1
349174,315231,0.9640276
221034,328146,0.46211717
205068,573408,0.9866143
204506,241261,1
243427,241223,0.9997533
281871,459085,1
331779,566252,0.46211717
301950,409024,0.7615941
257170,394313,0.46211717
533229,431231,0.7615941
390117,288501,0.35835737
210929,461876,0.9866143
406551,263801,0.35835737
441052,290331,0.46211717
719317,210284,1
261183,255181,1
200118,379162,0.90514827
278646,204549,0.9991389
493865,2147483647,1
2147483647,553461,1
295491,241261,0.46211717
216482,316708,0.9640276
434487,216193,0.46211717
505248,304416,0.46211717
257888,210512,0.46211717
315491,561193,0.46211717
221034,241261,0.87982666
368792,328146,0.46211717
293737,318029,0.12435301
295491,364668,0.7039056
238863,278727,0.12435301
262893,216631,0.35835737
298974,719409,1
289843,335034,1
240005,304416,0.12435301
2147483647,502743,1
200118,262868,0.9993293
2147483647,427756,1
252302,204622,0.46211717
540403,530381,1
523809,2147483647,1
223319,328146,1
278646,240005,0.46211717
245622,245729,0.90514827
315231,322084,0.46211717
277804,537984,0.9961465
408214,257170,0.99998766
301950,257170,0.99999547
302444,278727,0.12435301
249990,530381,0.7615941
515741,241261,0.46211717
281871,719317,1
315231,450537,0.90514827
380461,393717,0.9998503
553461,290046,0.9866143
295491,248265,0.46211717
514191,518797,1
499950,484939,0.99999934
257888,307076,0.46211717
263801,210512,0.46211717
461941,1777569668,0.35835737
518797,530687,1
207041,561193,0.9950548
533229,278727,0.99998426
441052,2147483647,1
317816,257170,1
205068,515741,0.46211717
440719,257170,1
227427,255170,-1
262760,278727,0.982845
2147483647,277804,1
200118,461876,0.35835737
618131,290046,0.7039056
238863,477400,0.46211717
227427,210284,1
448061,335034,0.46211717
257170,233974,0.7615941
349174,210284,1
255170,286982,0.7615941
719409,262760,0.46211717
200338,241223,1
317816,241223,1
545638,488060,0.46211717
281871,306044,0.46211717
468355,500346,1
308851,249990,0.46211717
200118,261565,0.99990916
448540,248265,0.46211717
527804,532905,0.35835737
261183,451554,0.46211717
200118,258810,0.46211717
370747,241850,1
553461,434487,0.97187275
491968,383444,0.46211717
553461,367823,0.9640276
537940,304628,0.46211717
301950,383444,0.9640276
480167,260251,1
308851,302444,-1
227427,427756,0.35835737
461831,241261,0.9640276
351033,206813,0.9991389
502743,241362,1
672819,365973,0.7615941
281871,257888,0.99999833
243427,301950,1
485592,2147483647,1
281871,353392,0.46211717
209160,370747,0.35835737
261183,262868,0.46211717
379162,317816,1
329733,370747,0.87982666
335034,573408,1
216482,217293,0.99990916
530381,372200,1
672819,1689227140,0.46211717
221034,278727,0.63514894
468355,485732,0.46211717
309565,2147483647,1
241261,216631,1
257170,495806,0.7039056
204549,722964356,0.90514827
201730,278727,0.46211717
200338,241362,0.9950548
257170,367823,0.90514827
461941,341013,0.46211717
308851,253067,0.99998766
241362,295415,0.99365467
566252,254134,1
269225,240005,0.7615941
295723,1689227140,0.35835737
205068,352786,0.99947757
216482,205464,0.46211717
390117,245622,0.809301
200338,290331,1
361052,537984,0.99998766
243427,350814,-1
333004,210284,1
227427,522508,0.35835737
548930,2147483647,1
301950,289843,0.7615941
200338,677552,0.9950548
451867,263801,0.46211717
295491,500346,0.12435301
281871,255170,0.46211717
399765,245729,1
519329,518672,0.982845
280445,2147483647,0.9993293
316708,309565,0.46211717
352786,573408,1
308851,200338,-1
290331,241261,0.46211717
289843,408214,1
302444,204549,0.99999255
295415,254134,0.46211717
313448,430751,0.46211717
459085,356976,0.46211717
350814,2147483647,1
249990,315231,0.9866143
537984,262868,1
589583,210284,0.9780261
533229,262517,0.999974
210284,719317,0.99999994
519329,530687,1
205068,200338,0.99817795
205068,523809,0.997661
201730,241261,1
448540,335034,1
253067,301950,0.7039056
2147483647,413038,1
500730,465284,0.46211717
394331,2147483647,-0.46211714
207041,456280,0.35835737
511582,573408,0.46211717
207041,245622,0.7615941
605439,253067,1
477400,350814,0.46211717
317816,209160,0.46211717
227427,409024,0.35835737
253067,262517,0.35835737
468355,507426,1
318974,448540,0.46211717
221034,365973,0.9950548
236323,315231,0.7615941
322084,295723,0.46211717
201730,461876,1
308851,255170,0.9640276
405503,292331,0.46211717
333004,210512,0.46211717
216482,254134,0.46211717
241261,432466,0.9993293
505248,208479,1
530381,618131,0.7615941
200338,518224,0.7039056
2147483647,335034,1
257170,238863,0.9866143
484965,485732,0.9253462
255170,204549,0.9640276
304628,304416,0.46211717
204506,257170,1
2147483647,253067,1
527804,297051,0.7039056
315654,293732,0.9950548
301950,241261,1
210284,325340,0.982845
441052,448061,0.46211717
405503,372200,1
225918,288501,0.46211717
408214,241261,0.46211717
209160,2147483647,1
380461,566252,0.46211717
370747,241261,1
257170,317816,1
290046,432466,0.90514827
461941,261565,0.46211717
263456,261565,0.46211717
257170,464194,0.46211717
285935,240005,0.46211717
559290,208479,0.46211717
227427,207041,1
2147483647,284040,0.99947757
516888,500346,1
216482,209160,0.46211717
256079,225918,0.46211717
341013,306044,0.9866143
440719,722964356,0.46211717
2147483647,523809,1
245622,263801,0.7615941
298974,335034,0.7615941
223618,257170,1
205464,217293,0.35835737
277804,526549,0.35835737
465284,263801,0.7615941
380461,295723,1
262868,1183289220,0.7039056
318974,210284,1
269225,304628,0.35835737
273948,209160,0.46211717
369121,243427,1
318974,240005,0.90514827
284327,241261,0.46211717
281871,241362,1
491968,210284,1
2147483647,280445,0.9991389
249990,431231,-0.35835743
316708,289843,0.9640276
284943,335034,1
519329,500346,0.9985807
227427,298974,0.46211717
282884,342454,1
257170,441052,0.99817795
227427,315654,0.9640276
293732,208479,0.46211717
210284,255370,0.9640276
456280,468355,0.12435301
301950,477400,0.46211717
290046,722964356,0.7615941
282884,304628,1
282884,351033,1
200338,285935,0.9640276
205464,448540,0.46211717
210284,722964356,-1
374388,241362,0.35835737
249990,380461,0.46211717
233804,304628,0.99817795
316708,533229,0.9640276
302444,262868,0.9999666
262868,566252,0.7615941
224310,722964356,0.46211717
482209,497805,0.94137555
515760,522508,1
252302,290331,0.46211717
245622,200338,1
312677,210512,1
553461,236323,0.9866143
293737,278727,0.12435301
295491,341013,1
295723,368476,0.46211717
500730,316708,0.46211717
2147483647,317963,1
537984,430751,0.46211717
257170,335034,1
223618,255573,0.7615941
2147483647,651572,-0.46211714
293732,302444,0.7615941
210284,245622,1
249990,307985,0.46211717
368792,290331,0.46211717
204549,200396,1
315231,352786,0.9540453
2147483647,459943,0.809301
501797,260251,1
308851,295491,0.46211717
249990,527804,0.7615941
255170,257888,1
349174,200338,1
302444,216631,0.46211717
222705,722964356,0.99998766
290046,335034,1
672819,306044,0.46211717
560828,269225,0.35835737
335034,592568,0.46211717
278646,257170,0.9999571
205464,2147483647,1
256232,353392,0.46211717
200338,233804,0.99999994
253067,372200,0.982845
315231,289843,0.9997533
301950,534862,1
248235,372200,0.46211717
2147483647,301967,0.99999994
204549,349174,0.46211717
221034,386469,0.35835737
441052,525533,0.35835737
2147483647,500730,0.9993293
505248,261565,0.46211717
205068,722964356,0.9866143
205464,301300,0.35835737
454240,257170,0.46211717
308851,210284,0.99999785
245729,210284,1
282884,240005,0.46211717
289843,222705,0.9991389
316708,365973,0.9640276
368792,256079,0.46211717
346410,261565,1
405503,539829,0.35835737
477280,477400,1
210284,451554,1
533229,205464,0.9998834
204549,313448,0.46211717
367823,205464,0.9866143
263801,276597,0.46211717
2147483647,262868,1
370747,241223,0.46211717
382219,468355,0.809301
243427,485732,0.35835737
200338,288501,1
228194,245729,0.35835737
2147483647,463218,1
2147483647,518797,1
200396,216193,0.63514894
273948,379162,0.46211717
315231,200396,0.7615941
500033,476520,1
341013,278727,0.46211717
502743,200118,1
210284,269225,1
200396,241362,1
2147483647,537677,1
210284,365973,1
518797,678581,1
369121,480167,0.7615941
2147483647,530381,1
345500,370747,0.46211717
200396,304416,1
282884,216482,0.9998834
252302,572346,0.46211717
293737,290046,0.8482836
257170,217293,1
503848,448540,1
369121,552974,0.9640276
289843,573408,0.46211717
461831,262760,0.99185973
200338,254134,0.7615941
1183289220,231062,0.46211717
316708,349174,1
380461,204549,1
333004,463218,1
205464,238863,0.9640276
349174,345500,1
390117,216631,0.9780261
257888,573408,0.46211717
293732,205068,0.90514827
315231,677552,0.12435301
200338,335034,1
252302,366662,0.46211717
566252,255370,0.99817795
566252,329733,0.46211717
366662,263801,0.46211717
491968,222705,0.99990916
253067,241223,0.46211717
390117,356976,0.7039056
245622,390117,-1
293737,287304,0.35835737
257888,345500,1
221034,676295,0.35835737
461876,284327,0.46211717
2147483647,270592,0.35835737
533229,491968,0.9993293
200118,301300,0.46211717
365973,370747,0.46211717
561193,201535,0.9780261
252302,372200,0.99990916
249990,206813,0.87982666
247734,245622,1
293737,390117,0.12435301
247734,204622,0.35835737
245622,241261,0.46211717
552974,222705,0.9640276
368792,489989,0.90514827
370747,515741,0.7615941
589583,2147483647,1
277804,523809,0.9253462
228194,304628,0.35835737
200338,380461,1
693526,201535,-1
553461,210512,0.7615941
477280,566252,1
2147483647,497805,1
552974,309565,0.35835737
210284,1183289220,0.9999998
249990,210284,1
372200,200338,1
200338,461876,1
210284,278646,1
405503,201535,0.9540453
342566,257170,0.46211717
216482,2147483647,1
451554,329733,0.9997533
349174,210512,0.90514827
295491,573408,1
368792,200338,-1
719317,263801,0.7039056
451554,210284,1
341013,245729,0.9866143
459085,253067,1
500730,249990,0.46211717
243427,289843,1
719409,262868,0.46211717
408214,217293,0.46211717
255573,236323,1
227427,393717,0.35835737
308851,223319,-0.46211714
350814,1689227140,1
201535,217293,0.35835737
227427,315231,0.99999255
225918,253067,1
451554,365973,0.46211717
277804,255573,0.87982666
503848,249990,0.46211717
350814,463218,1
538445,487485,1
243427,383444,0.46211717
476520,497805,0.9253462
282884,297051,0.8482836
454240,240005,0.46211717
378193,491968,0.46211717
315231,257888,0.9993293
207041,368792,1
293732,200396,0.99365467
318974,295723,0.7615941
289843,325865,0.46211717
201535,495788,0.46211717
241261,278727,0.7039056
299485,210284,1
553461,370747,0.7615941
491968,525533,0.7615941
369121,245622,0.46211717
257888,233804,0.46211717
277804,380461,0.35835737
205068,217293,0.9998503
322084,278727,0.7039056
566252,257170,1
370747,304416,1
289843,333004,0.9950548
255170,307076,0.7039056
210512,345500,0.46211717
374388,592568,0.46211717
488144,2147483647,-0.90514827
301950,255573,1
261183,263801,0.7615941
210284,256079,0.99999547
380461,278727,0.90514827
497699,487485,1
289843,368986,0.46211717
2147483647,538445,1
461876,204622,1
544975,295723,1
207041,293732,-0.94137555
205068,408214,0.7615941
257170,553461,0.99817795
204506,523809,0.46211717
240005,2147483647,1
216482,261565,0.9640276
277804,276597,0.46211717
515741,335034,0.7615941
497699,476520,0.55459976
408214,537984,0.90514827
257888,1183289220,0.46211717
405503,241362,0.7615941
221034,281871,0.46211717
367823,480167,0.46211717
210284,530687,0.12435301
2147483647,233974,1
243427,263801,0.46211717
200522,356976,1
255370,276597,0.90514827
260251,278727,0.46211717
2147483647,560828,1
374388,409024,0.46211717
301300,260251,1
335034,240005,0.99998766
553461,241261,0.9993293
461941,461876,0.94137555
2147483647,294824,0.9950548
533229,200396,1
204549,281871,0.9866143
487485,2147483647,1
210284,253067,1
295723,365973,0.7615941
533229,207041,0.9866143
241223,222705,0.9540453
205464,216631,0.9997533
257170,610716,0.46211717
1183289220,222705,1
255181,335034,1
1183289220,257170,1
294824,206813,0.7039056
245729,201535,0.35835737
255170,206813,0.7615941
351033,204506,1
206813,534862,0.46211717
553461,523809,0.9780261
221034,223319,0.35835737
519329,507426,1
255170,345500,1
265810,353392,0.46211717
559290,556007,1
366662,262517,0.46211717
241362,534862,0.982845
345500,1183289220,0.46211717
2147483647,383440,0.35835737
315491,290331,0.46211717
465284,269225,0.7615941
308851,281871,-1
295491,372200,1
537940,253067,0.9950548
223319,592568,1
200338,393717,0.7615941
277804,1777569668,0.94137555
441052,304628,0.94137555
345500,257170,1
257170,295491,1
2147483647,292331,0.99999994
200338,368986,0.7039056
487485,495806,0.12435301
278646,241850,1
533229,217293,1
405503,284327,0.46211717
514191,550523,0.97187275
335034,304047,0.46211717
1183289220,245622,1
461941,2147483647,1
315491,408214,0.46211717
2147483647,211440,0.7039056
282884,533229,1
221034,240005,0.7615941
317816,236323,1
233974,290046,0.87982666
262760,200338,0.46211717
241261,260251,1
2147483647,484939,1
248265,255573,0.7615941
379162,537984,1
485732,2147483647,1
207041,1227394948,0.12435301
366662,536828,0.12435301
200338,525533,0.9950548
290046,307985,0.46211717
2147483647,304701,0.90514827
216482,380461,0.9999942
205068,257170,0.46211717
295723,372200,0.9640276
525899,2147483647,0.46211717
281871,349174,1
2147483647,380461,1
2147483647,304416,1
301950,352786,0.9999996
605439,284943,0.9540453
204506,260251,1
200338,719317,1
289843,237147,0.46211717
210512,217293,0.35835737
368792,537984,1
461831,257170,0.99365467
365973,286982,0.46211717
227427,263801,0.46211717
533229,262868,0.9640276
200338,379162,0.99998766
378193,370747,1
719317,448540,1
352786,217293,1
248235,491968,0.9999666
290331,217293,0.9997533
365973,262868,1
318974,233804,0.46211717
373612,210284,1
293732,306044,0.9640276
368476,536828,0.35835737
241362,261565,1
540583,289843,0.7615941
282884,257888,1
210284,488144,0.97187275
719317,304416,0.12435301
242779,364668,-1
1227394948,307076,1
561193,2147483647,0.99998766
289843,372200,0.99999976
503848,461876,1
210284,488978,0.63514894
380461,263801,0.46211717
368792,324185,0.35835737
2147483647,548930,1
491968,236396,0.46211717
295723,461831,0.9640276
372200,722964356,0.9640276
221034,372200,1
204549,405503,1
316708,216193,0.7615941
255370,278727,0.99365467
200396,368986,0.35835737
248235,573408,0.46211717
227427,380461,0.9950548
205068,301300,0.46211717
209160,592568,0.35835737
210284,335034,1
293732,290046,1
451554,260251,0.7615941
204549,205464,0.9866143
530381,678581,0.46211717
605439,249990,0.9640276
228194,372200,0.9640276
201535,263801,-1
1871810436,2147483647,1
537940,263801,0.63514894
1871810436,306044,0.35835737
290331,288501,0.35835737
253067,408214,1
2147483647,204622,1
315231,263801,0.9999666
285935,390117,-1
380175,257170,0.46211717
256079,290046,0.35835737
533229,255306,0.46211717
295491,253067,0.99999547
491968,200338,1
461941,352786,1
672819,304047,0.7615941
257170,719317,0.99817795
210512,301950,0.46211717
302444,241850,0.46211717
477400,204506,0.46211717
618131,257170,0.46211717
408214,365973,0.9640276
288501,206813,1
518672,499950,1
210284,427804,0.90514827
205068,356976,0.46211717
295723,278727,0.99980783
2147483647,515741,1
454240,572346,0.46211717
304416,2147483647,1
261183,352786,0.99990916
207041,210284,1
253067,537677,0.7039056
282884,366662,1
255573,413038,0.46211717
200396,301950,1
380461,540583,0.99999833
566252,200338,1
293737,532852,0.35835737
245622,295491,1
2147483647,221034,1
451554,450537,0.90514827
341013,239044,0.46211717
241362,304416,0.46211717
2147483647,256079,1
207041,341013,0.9640276
261565,2147483647,1
242779,240005,1
252302,536828,0.46211717
374388,380175,1
451867,240005,0.46211717
451554,289843,0.7615941
351033,238863,0.9993293
295491,238863,0.9997533
200338,495806,0.35835737
372200,463218,0.46211717
240005,345500,0.46211717
255170,719317,1
503848,205068,0.9640276
269225,335034,1
200338,438485,0.46211717
245729,245622,1
301967,569385,0.35835737
262517,211440,0.12435301
676295,335034,0.35835737
454240,210284,1
325865,200338,0.7615941
514191,518672,1
227427,301967,0.7615941
257170,304416,1
566252,581764,0.8482836
228194,249990,0.46211717
368792,434487,-0.46211714
243427,325865,0.90514827
206813,253067,0.46211717
255181,204506,0.9999996
2147483647,485732,1
379162,372200,1
461831,368986,0.7039056
207041,2147483647,1
277804,278727,0.809301
256079,302444,0.46211717
223618,566252,1
350814,253067,1
298974,1777569668,0.12435301
241850,432466,0.46211717
405101,210284,1
2147483647,476520,1
248235,307076,0.7615941
277804,200338,1
262868,497832,0.46211717
308851,431231,-0.46211714
262760,393717,0.35835737
2147483647,550523,1
261183,262760,0.98955977
257170,315231,1
500873,499950,1
719317,459085,0.7039056
210284,432466,0.9999964
301950,260251,0.99999976
368476,2147483647,0.7039056
304047,257170,0.7615941
349174,257170,1
281871,372200,1
200338,353392,0.24491866
497699,467533,1
293732,258703,0.46211717
257170,505248,0.9993293
719317,461876,1
245729,341013,1
534862,204506,1
282884,204622,1
1689227140,2147483647,1
672819,304628,0.55459976
1777569668,307076,0.46211717
265810,406551,1
261183,256232,0.46211717
255181,205068,0.9540453
205068,566252,0.46211717
499950,476520,0.9985807
265810,345500,0.46211717
408214,461876,0.9866143
315231,430751,0.63514894
298974,317816,1
719317,262517,0.9969976
248235,249990,0.90514827
233974,217293,0.63514894
328146,262868,0.46211717
480167,393730,0.46211717
200396,350814,0.46211717
281871,353593,0.90514827
245729,372200,0.35835737
273948,200118,0.7615941
207041,390117,0.24491866
200338,432466,1
210284,241261,1
245622,200396,1
210284,459085,0.99999934
243427,366662,0.9950548
477400,1689227140,0.46211717
204549,427756,0.46211717
503848,295491,0.9866143
505248,257888,1
317816,257888,0.99185973
515741,432466,0.46211717
459085,333004,0.46211717
200118,380461,0.46211717
301950,204549,1
216193,262868,0.46211717
256232,2147483647,1
379162,210284,1
301950,286982,0.46211717
693526,438485,0.90514827
566252,2147483647,1
241850,257170,0.7615941
345500,536828,0.46211717
592568,2147483647,1
301950,200338,0.99999547
295415,200338,0.46211717
204549,216193,0.809301
573408,260251,0.46211717
257888,523809,0.9866143
240005,241850,1
308851,241850,1
200396,332624,1
210284,224310,0.63514894
538445,465411,0.9253462
308851,408214,0.46211717
233974,210284,1
204549,302444,1
618131,333004,0.46211717
265810,405101,0.35835737
240005,284327,0.46211717
369121,200338,0.9997533
499950,678581,1
312677,200396,1
316708,204506,0.46211717
216482,290046,0.99999976
506116,465411,0.99968314
262868,260251,0.9866143
333004,260251,1
216482,200338,1
533229,301950,1
2147483647,500873,1
200396,256079,1
257170,536828,1
290331,216631,1
380461,200396,-1
406551,253067,-1
221034,525533,0.46211717
318974,536828,0.46211717
503848,523809,0.99968314
530687,481779,0.9253462
293732,245622,0.9640276
605439,461876,0.7615941
210284,496218,0.8482836
379162,206813,0.46211717
204549,380175,0.46211717
205068,245729,0.46211717
252302,205464,0.7615941
257170,459085,0.9997533
2147483647,538395,1
293732,287304,0.9950548
492245,497805,1
405503,276597,0.7615941
